id,project_id,project,video_id,web_url,machine_quality_label,stats_play_count,title,channelTitle,source_term
1:-NKv9X3n_Co,1,春节,-NKv9X3n_Co,https://www.youtube.com/watch?v=-NKv9X3n_Co,likely_relevant,0,Chinese New year,Life & Knowledge,Chinese New Year
1:-S1f4jLoDDQ,1,春节,-S1f4jLoDDQ,https://www.youtube.com/watch?v=-S1f4jLoDDQ,likely_relevant,5710,DON’T 🛑 do these on Chinese new year day!!,Kelly Tang,Chinese New Year
1:-SwWY_2SsTs,1,春节,-SwWY_2SsTs,https://www.youtube.com/watch?v=-SwWY_2SsTs,likely_relevant,133964,OMG! A ROBOT WUKONG ON CHINESE NEW YEAR MELTED MY MIND | SPRING FESTIVAL GALA 2026 REACTION,GJX Gaming Arcade,Chinese New Year
1:-lP6i7viEW0,1,春节,-lP6i7viEW0,https://www.youtube.com/watch?v=-lP6i7viEW0,likely_relevant,130182,2026 必聽的賀歲金曲 🎶 Lagu Imlek 2026【2026传统新年歌曲】南方群星大拜年2026 🙌 Chinese New Year Song 2026,Music TV,Chinese New Year
1:-tiOl4XMh9E,1,春节,-tiOl4XMh9E,https://www.youtube.com/watch?v=-tiOl4XMh9E,likely_relevant,308276,RUBY'S CHINESE NEW YEAR By: Vickie Lee | LUNAR NEW YEAR READ ALOUD | CHINESE NEW YEAR BOOKS FOR KIDS,Clever Brains,Chinese New Year
1:07L4RT1HPLE,1,春节,07L4RT1HPLE,https://www.youtube.com/watch?v=07L4RT1HPLE,likely_relevant,8690,Firing up the Lunar New Year spirit: All you need to know • FRANCE 24 English,FRANCE 24 English,Chinese New Year
1:07hZPcQqORo,1,春节,07hZPcQqORo,https://www.youtube.com/watch?v=07hZPcQqORo,likely_relevant,29834,Don’t do this on Chinese New Year! #china #chinesenewyear #cny #yearofthehorse,Ur Chinese Unc,Chinese New Year
1:0fib3as0gH8,1,春节,0fib3as0gH8,https://www.youtube.com/watch?v=0fib3as0gH8,likely_relevant,27430,"What Chinese New Year Is Really About - Origins, Legends & 30 Days of Traditions | Spring Festival",Mavoria,Chinese New Year
1:0hl07WyCBXM,1,春节,0hl07WyCBXM,https://www.youtube.com/watch?v=0hl07WyCBXM,likely_relevant,1968,"🧧 Chinese New Year 🧧 | Ella, Rishi and Friends | Kids Songs and Stories",Kids Road Trip! - Sing Alongs & Cartoons,Chinese New Year
1:0hvT-8uJsyI,1,春节,0hvT-8uJsyI,https://www.youtube.com/watch?v=0hvT-8uJsyI,needs_review,57059,"Lunar New Year Lion Dance Parade. @TiffanyToryFun, #liondance, #mualan #shorts #lunarnewyear",Tiffany Tory Fun,Chinese New Year
1:1O0TB6QL_aI,1,春节,1O0TB6QL_aI,https://www.youtube.com/watch?v=1O0TB6QL_aI,likely_relevant,802937,Happy Chinese New Year! A selection of the 2026 CMG Spring Festival Gala,CGTN Europe,Chinese New Year
1:1P6iRoG1UdQ,1,春节,1P6iRoG1UdQ,https://www.youtube.com/watch?v=1P6iRoG1UdQ,likely_relevant,21690,London Chinese New Year 🇬🇧 | Chinatown Lion Dance & Street Celebrations | 4K 60FPS ,Mez Walks,Chinese New Year
1:1k_TKisBRH8,1,春节,1k_TKisBRH8,https://www.youtube.com/watch?v=1k_TKisBRH8,likely_relevant,26531,VIRAL CHINESE DANCE TUTORIAL this for chinese new year 2026! #douyin learn #china#tutorial,tha GenZ King ,Chinese New Year
1:1kzixDqysBA,1,春节,1kzixDqysBA,https://www.youtube.com/watch?v=1kzixDqysBA,likely_relevant,159805,Chinese New Year For Kids | What is it and How is it Celebrated?,Teacher's Pet,Chinese New Year
1:1mcVYmnQj4w,1,春节,1mcVYmnQj4w,https://www.youtube.com/watch?v=1mcVYmnQj4w,likely_relevant,10317757,2026新年歌 Nick钟盛忠 Stella钟晓玉 Benny Angel娃娃【新年好马】(feat. Jayden Jayvin QiVa WeiChen) Official 4K M/V,Nick Chung 钟盛忠,Chinese New Year
1:1osXIvtCegw,1,春节,1osXIvtCegw,https://www.youtube.com/watch?v=1osXIvtCegw,likely_relevant,511990,Chinese New Year in Japan,Foxmask,Chinese New Year
1:20oEfTewfAE,1,春节,20oEfTewfAE,https://www.youtube.com/watch?v=20oEfTewfAE,likely_relevant,238666,"10,000 drones-show celebrating Chinese New Year in Chongqing, China.  #damodadroneshow",DAMODA Drone Shows,Chinese New Year
1:28OPm_6vwCY,1,春节,28OPm_6vwCY,https://www.youtube.com/watch?v=28OPm_6vwCY,likely_relevant,5299242,Masha and the Bear 🐲🎵 Chinese New Year 🎵🐲 Songs from cartoons 💥 Happy New Year… Again!,Masha and The Bear,Chinese New Year
1:2EEBmd4g8gE,1,春节,2EEBmd4g8gE,https://www.youtube.com/watch?v=2EEBmd4g8gE,low_relevance,628668,China New Year 2026: LIVE celebrations in Beijing,Associated Press,Chinese New Year
1:2Qtgi9UGJNs,1,春节,2Qtgi9UGJNs,https://www.youtube.com/watch?v=2Qtgi9UGJNs,likely_relevant,171827,Chinese New Year Songs 2026 - 新年經典賀歲歌曲合集 | 財神到 發財歌 | CNY Music 2026,中国新年音乐,Chinese New Year
1:2T5CID9YYcY,1,春节,2T5CID9YYcY,https://www.youtube.com/watch?v=2T5CID9YYcY,likely_relevant,107908,"🦁🐲 NEX Lion Dance • Singapore Chinese New Year 2026 | War Drums, Lions, High Pole & Dragons",Singapore City Walks,Chinese New Year
1:2T6guBCsdTw,1,春节,2T6guBCsdTw,https://www.youtube.com/watch?v=2T6guBCsdTw,likely_relevant,55696,Millions gather to celebrate Lunar New Year,NBC News,Chinese New Year
1:2Z4D7w9K6z4,1,春节,2Z4D7w9K6z4,https://www.youtube.com/watch?v=2Z4D7w9K6z4,likely_relevant,1107405,CHINESE NEW YEAR THEMED FOODS 🧧,Jon's Snacking Time,Chinese New Year
1:2bjQDfEzfVc,1,春节,2bjQDfEzfVc,https://www.youtube.com/watch?v=2bjQDfEzfVc,needs_review,620,初二去拜年，去给哥嫂子拜年#这就是年味 #亲人团聚 #村里的新年#新农人计划2025,内蒙丽丽草原牧民,Chinese New Year
1:2jx2atXYCqo,1,春节,2jx2atXYCqo,https://www.youtube.com/watch?v=2jx2atXYCqo,likely_relevant,7290,LIVE | Hong Kong Lunar New Year Night Parade 2026 | Cathay CNY Parade in Tsim Sha Tsui | APT,APT,Chinese New Year
1:32H7ePjWOeg,1,春节,32H7ePjWOeg,https://www.youtube.com/watch?v=32H7ePjWOeg,low_relevance,5061654,World Dragon & Lion Dance in San Francisco Chinatown 2024,Nomad Solo Travel,Chinese New Year
1:36F1X4ewSMo,1,春节,36F1X4ewSMo,https://www.youtube.com/watch?v=36F1X4ewSMo,likely_relevant,262291,"🧧15 MINS Chinese New Year 2026 Compilation | Nursery Rhymes, ABC Songs, Kids Songs, Lullabies",Badanamu,Chinese New Year
1:39LNhKK7Fsg,1,春节,39LNhKK7Fsg,https://www.youtube.com/watch?v=39LNhKK7Fsg,needs_review,680311,"🎊 GongXi GongXi 2025 (English Subtitles) | Badanamu Nursery Rhymes, ABC & Kids Songs, and Lullabies",Badanamu,Chinese New Year
1:3AYlsqYqbP4,1,春节,3AYlsqYqbP4,https://www.youtube.com/watch?v=3AYlsqYqbP4,likely_relevant,10756,HAPPY CHINESE NEW YEAR 2026/LUNAR NEW YEAR 2026/IMLEK 2026/SHORTS/FYP,NUNUE GARDEN AND COOKING,Chinese New Year
1:3SmCIOdQJ1Q,1,春节,3SmCIOdQJ1Q,https://www.youtube.com/watch?v=3SmCIOdQJ1Q,likely_relevant,1564669,2026年新年歌 💖 Lagu Imlek 2026【最好聽的新年歌曲 2026】🎶 Gong Xi Fa Cai🧨Chinese New Year Song 2026,李茂山 Music,Chinese New Year
1:3ZWDPcvCMZY,1,春节,3ZWDPcvCMZY,https://www.youtube.com/watch?v=3ZWDPcvCMZY,likely_relevant,26607,LIVE: Chinese New Year parade in San Francisco,KTVU FOX 2 San Francisco,Chinese New Year
1:3sUr88nAImw,1,春节,3sUr88nAImw,https://www.youtube.com/watch?v=3sUr88nAImw,likely_relevant,51092,London Chinese New Year 2026 ✨ Celebration in Chinatown,Russell Walks & Travels,Chinese New Year
1:3uCq6rBxHhw,1,春节,3uCq6rBxHhw,https://www.youtube.com/watch?v=3uCq6rBxHhw,likely_relevant,13466935,【2026马年新年歌】1119 - 《福气马上来》OFFICIAL MUSIC VIDEO 【上册】,1119 (TRIPLE1NINE),Chinese New Year
1:4yZyMHn8cgg,1,春节,4yZyMHn8cgg,https://www.youtube.com/watch?v=4yZyMHn8cgg,likely_relevant,5140,Festive double-decker bus light up London with Chinese New Year cheer,CGTN Europe,Chinese New Year
1:4yvTsnB9vjE,1,春节,4yvTsnB9vjE,https://www.youtube.com/watch?v=4yvTsnB9vjE,likely_relevant,11793810,Celebrating Chinese New Year 🐲 | Peppa Pig Official Full Episodes,Peppa Pig - Official Channel,Chinese New Year
1:5-SlmK-SoyQ,1,春节,5-SlmK-SoyQ,https://www.youtube.com/watch?v=5-SlmK-SoyQ,likely_relevant,3967406,Chinese new year dance in front of world wonders!!! Do you recognize all of them?,Luseeyalu,Chinese New Year
1:55oRAlUrD1o,1,春节,55oRAlUrD1o,https://www.youtube.com/watch?v=55oRAlUrD1o,likely_relevant,11590,The Ultimate Chinese New Year Gift: A Mesmerizing Lightsaber”,Dark_Thunder :⚡,Chinese New Year
1:5VpsciNrXC0,1,春节,5VpsciNrXC0,https://www.youtube.com/watch?v=5VpsciNrXC0,likely_relevant,7430146,Food during Chinese New Year be like,Chinese with Jessie,Chinese New Year
1:5_4pFaZNrsg,1,春节,5_4pFaZNrsg,https://www.youtube.com/watch?v=5_4pFaZNrsg,likely_relevant,153765,Unwritten Chinese New Year Rules for the First Day,DailyQuibsy,Chinese New Year
1:5wnHtUx10iw,1,春节,5wnHtUx10iw,https://www.youtube.com/watch?v=5wnHtUx10iw,likely_relevant,604629,Chinese New Year Music  - Year of the Ox (background music instrumental),Best Relaxing Music,Chinese New Year
1:6L5aiuRNcbw,1,春节,6L5aiuRNcbw,https://www.youtube.com/watch?v=6L5aiuRNcbw,needs_review,76559,Lunar New Year Explained 🧧,Chris Moua,Chinese New Year
1:6VMT2QJ4dr4,1,春节,6VMT2QJ4dr4,https://www.youtube.com/watch?v=6VMT2QJ4dr4,likely_relevant,4175,"🏮Chinese New Year Party 🏮 | Horse, Snake, Dragon | Brain Break | Exercise | GoNoodle Inspired",Brain Break Land,Chinese New Year
1:6_HKoZiZNPk,1,春节,6_HKoZiZNPk,https://www.youtube.com/watch?v=6_HKoZiZNPk,likely_relevant,20948,Chinese New Year Vs. Lunar New Year.  #standupcomedy #china #chinesenewyear #lunarnewyear,Peng Dang,Chinese New Year
1:6apFwfQNFvo,1,春节,6apFwfQNFvo,https://www.youtube.com/watch?v=6apFwfQNFvo,likely_relevant,1098651,"Celebrate Chinese New Year w/ Ni Hao, Kai-Lan | Noggin",Nick Jr.,Chinese New Year
1:73X8qCCBtJA,1,春节,73X8qCCBtJA,https://www.youtube.com/watch?v=73X8qCCBtJA,likely_relevant,39579,"China’s MASSIVE New Year Market: Amazing Traditions, Gifts & Food!",Mandy Food Finds,Chinese New Year
1:782lZ0nHtk4,1,春节,782lZ0nHtk4,https://www.youtube.com/watch?v=782lZ0nHtk4,likely_relevant,1696923,2026 Angeline阿妮｜金玉满堂｜真欢喜 ｜Miko ｜Viki ｜Janice ｜晓倩｜发大财｜Official 4k MV｜阿妮音樂課室,NEMusicProduction,Chinese New Year
1:7GR_3-6LR1s,1,春节,7GR_3-6LR1s,https://www.youtube.com/watch?v=7GR_3-6LR1s,likely_relevant,234384,How Pokémon Celebrates Chinese New Year in Japan,Foxmask,Chinese New Year
1:7KYso2B2Vtw,1,春节,7KYso2B2Vtw,https://www.youtube.com/watch?v=7KYso2B2Vtw,likely_relevant,18702,"New York City: Chinese New Year 2026, Chinatown, Year of the Horse 🐴 | 4K",Pictures of New York,Chinese New Year
1:7Zapvfcn5wA,1,春节,7Zapvfcn5wA,https://www.youtube.com/watch?v=7Zapvfcn5wA,likely_relevant,221406,🐊 🦂 🐢 Chinese New Year Market in Guangzhou: From Traditional Goods to Unique Ingredients,Alin Food Walk,Chinese New Year
1:7rn78HPZ_eA,1,春节,7rn78HPZ_eA,https://www.youtube.com/watch?v=7rn78HPZ_eA,likely_relevant,50913,2026 Chinese New Year Lion Dance Performance at San Francisco Ghirardelli Square | LionDanceME 🦁,LensThruM&J,Chinese New Year
1:7vhdOyONl5w,1,春节,7vhdOyONl5w,https://www.youtube.com/watch?v=7vhdOyONl5w,likely_relevant,8599,The Ultimate Chinese New Year Gift: A Mesmerizing Lightsaber”,Dark_Thunder--⚡,Chinese New Year
1:8DXUpvvMECE,1,春节,8DXUpvvMECE,https://www.youtube.com/watch?v=8DXUpvvMECE,likely_relevant,111688,"""The Story of Nian"" | Song for Lunar New Year, Chinese New Year",Miss Katie Sings,Chinese New Year
1:8GaKfJr-ZZ4,1,春节,8GaKfJr-ZZ4,https://www.youtube.com/watch?v=8GaKfJr-ZZ4,likely_relevant,4289,Golden dragon performance at SF Chinese New Year Parade,ABC7 News Bay Area,Chinese New Year
1:8Ggno-uaEzA,1,春节,8Ggno-uaEzA,https://www.youtube.com/watch?v=8Ggno-uaEzA,likely_relevant,9969308,Dragon Dance @ Disneyland Lunar New Year [2020],Gift The Magic,Chinese New Year
1:8UDoeRQXOOQ,1,春节,8UDoeRQXOOQ,https://www.youtube.com/watch?v=8UDoeRQXOOQ,likely_relevant,483524,Emiru’s Chinese New Year Outfit 🇨🇳,Emiru,Chinese New Year
1:8WIKg2gz6p8,1,春节,8WIKg2gz6p8,https://www.youtube.com/watch?v=8WIKg2gz6p8,likely_relevant,626891,Johhny G - Over It Feat. SALES (chinese new year remix) [Official Audio]#VibeChallenge,JohhnyG__,Chinese New Year
1:8fNOjJq-vfE,1,春节,8fNOjJq-vfE,https://www.youtube.com/watch?v=8fNOjJq-vfE,likely_relevant,694550,TaDaBoom English 🐲🎉 CHINESE NEW YEAR 🎉🐲 Best karaoke songs for children 🎤 Masha's Songs,TaDaBoom English,Chinese New Year
1:8hBu7-2SlBo,1,春节,8hBu7-2SlBo,https://www.youtube.com/watch?v=8hBu7-2SlBo,likely_relevant,6479787,When you have a FEAR of CHINESE NEW YEAR 🧧,MiniMoochi,Chinese New Year
1:8i4vPZXH-1U,1,春节,8i4vPZXH-1U,https://www.youtube.com/watch?v=8i4vPZXH-1U,likely_relevant,6089,2026 Chinese New Year Manila Chinatown sa Ongpin Binondo Manila ! Dinagsa na ! Feb 2026,Tour from Johnny,Chinese New Year
1:8lKqARJx3S8,1,春节,8lKqARJx3S8,https://www.youtube.com/watch?v=8lKqARJx3S8,likely_relevant,7833,Things to do during Chinese New Year in Singapore🇸🇬🧧,Swizzyinsg,Chinese New Year
1:8o62daEnjPc,1,春节,8o62daEnjPc,https://www.youtube.com/watch?v=8o62daEnjPc,likely_relevant,127508,Chinese New Year special: 'Decorating with Lanterns and Colored Streamers' |《福虎迎新春》新春特辑：舞蹈《张灯结彩》,China National Opera & Dance Drama Theater 中国歌剧舞剧院,Chinese New Year
1:93NPfCSp6OQ,1,春节,93NPfCSp6OQ,https://www.youtube.com/watch?v=93NPfCSp6OQ,needs_review,1251323,Bro tried to speedrun Lunar New Year 🧧 #ad,Brandon B,Chinese New Year
1:949FB6uiQ28,1,春节,949FB6uiQ28,https://www.youtube.com/watch?v=949FB6uiQ28,likely_relevant,2968012,Testing how well tourists know about Chinese New Year🧧 #chinesenewyear,Opal's Story,Chinese New Year
1:9ETsAxMowrc,1,春节,9ETsAxMowrc,https://www.youtube.com/watch?v=9ETsAxMowrc,needs_review,905502,When Asians Celebrate Lunar New Year,Genie,Chinese New Year
1:9Y5xgQzKlRQ,1,春节,9Y5xgQzKlRQ,https://www.youtube.com/watch?v=9Y5xgQzKlRQ,needs_review,137562,Lunar New Year Celebration at Disneyland,MyHealthyDish,Chinese New Year
1:9ZdGXlXTqZg,1,春节,9ZdGXlXTqZg,https://www.youtube.com/watch?v=9ZdGXlXTqZg,likely_relevant,122853,My 6 year old daughter rates Chinese New Year snacks!,JEBBEY FAMILY,Chinese New Year
1:9bkSa1ZrxGY,1,春节,9bkSa1ZrxGY,https://www.youtube.com/watch?v=9bkSa1ZrxGY,likely_relevant,52817,I TRIED Chinese New Year in Japan! 🤯,Foxmask,Chinese New Year
1:9gVBkudrhuk,1,春节,9gVBkudrhuk,https://www.youtube.com/watch?v=9gVBkudrhuk,likely_relevant,2279584,Lunar New Year Compilation l Nursery Rhymes & Kids Songs,Badanamu,Chinese New Year
1:9iQGL3pjaeA,1,春节,9iQGL3pjaeA,https://www.youtube.com/watch?v=9iQGL3pjaeA,needs_review,69295,LIVE: Lunar New Year parade in Hong Kong,Associated Press,Chinese New Year
1:9m9grNkQBVM,1,春节,9m9grNkQBVM,https://www.youtube.com/watch?v=9m9grNkQBVM,likely_relevant,299440,I Bought EVERY Chinese New Year Item at Costco(Best vs. Worst),CookingBomb 袁倩祎,Chinese New Year
1:9m_cPjS5Mf8,1,春节,9m_cPjS5Mf8,https://www.youtube.com/watch?v=9m_cPjS5Mf8,likely_relevant,66122,#HAPPY CHINESE NEW YEAR - Wang Fei Hong The Book ( Techno 2022), Mizter Ro,Chinese New Year
1:9rfRS5nAN_g,1,春节,9rfRS5nAN_g,https://www.youtube.com/watch?v=9rfRS5nAN_g,likely_relevant,26517,5 things you SHOULDN’T do on Lunar New Year day! #chinesenewyear #lunarnewyear #chinese #asian,Rachel Man Man,Chinese New Year
1:A-I_4GLZ2H4,1,春节,A-I_4GLZ2H4,https://www.youtube.com/watch?v=A-I_4GLZ2H4,likely_relevant,99775,CHINESE NEW YEAR GROCERY HAUL,aimschia,Chinese New Year
1:AB_euIKLoto,1,春节,AB_euIKLoto,https://www.youtube.com/watch?v=AB_euIKLoto,likely_relevant,73734,【Chinese New Year Dance】富貴花開迎新年,Da Dance Academy,Chinese New Year
1:AN-_nljoj6w,1,春节,AN-_nljoj6w,https://www.youtube.com/watch?v=AN-_nljoj6w,likely_relevant,8028,Everything you need to know for Chinese new year Eve and Day!! #chinesenewyear,Kelly Tang,Chinese New Year
1:AOFDhBGeyO8,1,春节,AOFDhBGeyO8,https://www.youtube.com/watch?v=AOFDhBGeyO8,likely_relevant,758526,🏆 No.1 Chinese New Year Songs 2026 - 新年賀歲金曲大全 | 財神到・發財歌・CNY Music Hot,中国新年音乐,Chinese New Year
1:AVlOyYWSfT0,1,春节,AVlOyYWSfT0,https://www.youtube.com/watch?v=AVlOyYWSfT0,likely_relevant,166779,Happy Chinese new year besties 🀄️✨ #chinese #newyear #transition,Grace May,Chinese New Year
1:As-bq_LXSQA,1,春节,As-bq_LXSQA,https://www.youtube.com/watch?v=As-bq_LXSQA,likely_relevant,9577,Chinese New Year Festival to ring in Year of Fire Horse,KHON2 News,Chinese New Year
1:BMYvC8tOKOk,1,春节,BMYvC8tOKOk,https://www.youtube.com/watch?v=BMYvC8tOKOk,needs_review,4551471,What we eat at Lunar New Year,Uyen Ninh,Chinese New Year
1:BMtN_LGRxKE,1,春节,BMtN_LGRxKE,https://www.youtube.com/watch?v=BMtN_LGRxKE,likely_relevant,16219,Chinese New Year Celebrations with My Uyghur Friend in Xinjiang 🎉 2026,Dr. Luke in China,Chinese New Year
1:BNR1hYI5HTg,1,春节,BNR1hYI5HTg,https://www.youtube.com/watch?v=BNR1hYI5HTg,likely_relevant,36605,🧧 Chinese New Year Day 2026 in Bangkok Chinatown 🇹🇭 Lunar New Year Walk | 4K HDR,JWINTHAI,Chinese New Year
1:Beu_uX7FMEo,1,春节,Beu_uX7FMEo,https://www.youtube.com/watch?v=Beu_uX7FMEo,likely_relevant,3028817,SALES - chinese new year (Español),salsitaduh,Chinese New Year
1:Bpsa8lNe8DQ,1,春节,Bpsa8lNe8DQ,https://www.youtube.com/watch?v=Bpsa8lNe8DQ,likely_relevant,63480,EPIC Lion Dance at CentralWorld Bangkok | Chinese New Year 2026 🧧,Wander with HMT,Chinese New Year
1:Bq1BjGf66Wo,1,春节,Bq1BjGf66Wo,https://www.youtube.com/watch?v=Bq1BjGf66Wo,likely_relevant,9519,Lion Dance in Singapore 🦁🥁 | Chinese New Year Celebration 2026,Siva Duvvuru,Chinese New Year
1:C25tJkmYZSM,1,春节,C25tJkmYZSM,https://www.youtube.com/watch?v=C25tJkmYZSM,likely_relevant,356528,Chinese New Year Traditional Music - Year of the Dragon 2024,Best Relaxing Music,Chinese New Year
1:C3IwN6sfh5g,1,春节,C3IwN6sfh5g,https://www.youtube.com/watch?v=C3IwN6sfh5g,likely_relevant,13982,What Not To Do On Chinese New Year,Cantomando,Chinese New Year
1:CTIEJCPybxE,1,春节,CTIEJCPybxE,https://www.youtube.com/watch?v=CTIEJCPybxE,needs_review,900592,"For all the newly Chinese folks, lunar new year is Feb 17!",Miki Rai,Chinese New Year
1:CgFOTtBNEL0,1,春节,CgFOTtBNEL0,https://www.youtube.com/watch?v=CgFOTtBNEL0,likely_relevant,28684,Easy paper craft for Chinese New Year decorations #origami #diy #viral #craft #chinese,Pi Chang Creative Ideas,Chinese New Year
1:CkcKz09QmqM,1,春节,CkcKz09QmqM,https://www.youtube.com/watch?v=CkcKz09QmqM,likely_relevant,4319680,Caillou and Lunar New Year | Caillou Cartoon,Caillou - WildBrain,Chinese New Year
1:CoMk9yELGiU,1,春节,CoMk9yELGiU,https://www.youtube.com/watch?v=CoMk9yELGiU,likely_relevant,750295,Happy Lunar New Year!!,Stick with Kaji - Podcast,Chinese New Year
1:CyjLujF3yhg,1,春节,CyjLujF3yhg,https://www.youtube.com/watch?v=CyjLujF3yhg,likely_relevant,25274,"The History of Lunar New Year: Traditions, Legends & Customs || Learn English || Graded Reader",English Insights,Chinese New Year
1:D-acswoOy4o,1,春节,D-acswoOy4o,https://www.youtube.com/watch?v=D-acswoOy4o,likely_relevant,10398,what to colors to wear  on CHINESE NEW YEAR?! #chinesenewyear #yearofthehorse #chinese,sherry,Chinese New Year
1:DLFytuWemAc,1,春节,DLFytuWemAc,https://www.youtube.com/watch?v=DLFytuWemAc,likely_relevant,2832,Chinese New Year Dos and Dont’s. #hacks #chinesenewyear,Tang,Chinese New Year
1:DLLgpWnGnWM,1,春节,DLLgpWnGnWM,https://www.youtube.com/watch?v=DLLgpWnGnWM,likely_relevant,7414,Chinese New  Year Grand Parade 2026 | Iloilo city #chinesenewyear #grandparade,PJ TRAVEL,Chinese New Year
1:DRo9rqlIr00,1,春节,DRo9rqlIr00,https://www.youtube.com/watch?v=DRo9rqlIr00,likely_relevant,635169,Chinese New Year Dragon Party 🐉 🎉 Peppa Pig and Friends Full Episodes,Peppa Pig and Friends,Chinese New Year
1:DSSjLX63Zh8,1,春节,DSSjLX63Zh8,https://www.youtube.com/watch?v=DSSjLX63Zh8,likely_relevant,285271,Year of the Dragon. Chinese New Year Dragon Dance 2024 農曆新年舞龍. 恭喜發財！,Twinklebots Cantonese,Chinese New Year
1:E5kXlJMvRb4,1,春节,E5kXlJMvRb4,https://www.youtube.com/watch?v=E5kXlJMvRb4,likely_relevant,71175,In 2 weeks Chinese new year🧧🐉 Are you guys celebrating it?,Barbie in Asia,Chinese New Year
1:ECJDFa3hOag,1,春节,ECJDFa3hOag,https://www.youtube.com/watch?v=ECJDFa3hOag,likely_relevant,14009,Chinese New Year or Lunar New Year? 🤔,Evergreen Foods,Chinese New Year
1:ENDBDJxIz6Y,1,春节,ENDBDJxIz6Y,https://www.youtube.com/watch?v=ENDBDJxIz6Y,likely_relevant,35333,BINONDO  Chinese New Year’s Eve Countdown 2026 in Manila 🇵🇭🐎#walkingtour #chinatown #chinesenewyear,Walking Tour Pinas,Chinese New Year
1:ENGC8q1HgNQ,1,春节,ENGC8q1HgNQ,https://www.youtube.com/watch?v=ENGC8q1HgNQ,likely_relevant,77253,4K HDR | Chinese New Year 2026 in Bangkok 🇹🇭 Spectacular Festival Shows & Celebrations,Dpx Life 4K,Chinese New Year
1:EPcGaNpnzXE,1,春节,EPcGaNpnzXE,https://www.youtube.com/watch?v=EPcGaNpnzXE,likely_relevant,36271,Us Asians are very superstitious 🤪 WHO’S CELEBRATING LNY???? HOUSE #lunarnewyear #chinesenewyear,Vi Luong,Chinese New Year
1:EcmSIYnBwos,1,春节,EcmSIYnBwos,https://www.youtube.com/watch?v=EcmSIYnBwos,likely_relevant,1715209,WE DON’T TALK ABOUT CHINESE NEW YEAR!! 🧧🧧 #encanto,MiniMoochi,Chinese New Year
1:Efo0WTxqd8E,1,春节,Efo0WTxqd8E,https://www.youtube.com/watch?v=Efo0WTxqd8E,likely_relevant,40991,happy chinese new year 🧧 #makeup #cny #chinesenewyear #cnytrend #cny2026,jiaayin,Chinese New Year
1:Ekxi20AY16o,1,春节,Ekxi20AY16o,https://www.youtube.com/watch?v=Ekxi20AY16o,likely_relevant,20895,"4K Hawaii Lunar New Year Parade 2026 Night in Chinatown Parade in Chinatown, Honolulu, Oahu, Hawaii",HNL Voyager ,Chinese New Year
1:EmsaK13k9Ug,1,春节,EmsaK13k9Ug,https://www.youtube.com/watch?v=EmsaK13k9Ug,likely_relevant,1270034,Dragon Dance - 2023 Chinese New Year Celebration Boston 2 #shorts #tiktok,Jimmy2168,Chinese New Year
1:EodJVUfCIBA,1,春节,EodJVUfCIBA,https://www.youtube.com/watch?v=EodJVUfCIBA,likely_relevant,411757,Lunar New Year ♫ Happy Lunar New Year ♫ Traditional Celebration ♫ Kids Songs by The Learning Station,TheLearningStation - Kids Songs and Nursery Rhymes,Chinese New Year
1:EtNfKj-wrNQ,1,春节,EtNfKj-wrNQ,https://www.youtube.com/watch?v=EtNfKj-wrNQ,likely_relevant,664132,Helping you start your Chinese New Year RIGHT 🧧 🐴 #chinesenewyear #yinrun #asian #yearofthehorse,Yinrun's World,Chinese New Year
1:FBSgbWPoECM,1,春节,FBSgbWPoECM,https://www.youtube.com/watch?v=FBSgbWPoECM,likely_relevant,1316,Chinese New Year! Remember Jumpers.,AustinGTisfun,Chinese New Year
1:FKBGnD9yVxU,1,春节,FKBGnD9yVxU,https://www.youtube.com/watch?v=FKBGnD9yVxU,likely_relevant,26787,တရုတ်နှစ်ကူးအတွက်တရုတ်တန်းမှာဘာတွေရှိမလဲ? - Chinese New Year (Yangon Chinatown),Ko Nay ( Vlog ),Chinese New Year
1:FcvKzn3n514,1,春节,FcvKzn3n514,https://www.youtube.com/watch?v=FcvKzn3n514,likely_relevant,5098266,【As Long As You Huat】- TITAN 2024 新年歌 (Official Music Video),JianHao Tan,Chinese New Year
1:Fds9n_ATWAw,1,春节,Fds9n_ATWAw,https://www.youtube.com/watch?v=Fds9n_ATWAw,likely_relevant,37670,Chinese New Year Ambience with soft music and Chinese lantern by Peaceful Waves,Peaceful Wavez,Chinese New Year
1:Fil21Dm81CM,1,春节,Fil21Dm81CM,https://www.youtube.com/watch?v=Fil21Dm81CM,likely_relevant,20823,Spectacular LED Lion Dance Performance | Chinese New Year 2026 | Grand Baie La Croisette Mauritius,Hassi Sam Vlogs,Chinese New Year
1:Fn4KfRppjrM,1,春节,Fn4KfRppjrM,https://www.youtube.com/watch?v=Fn4KfRppjrM,likely_relevant,57384,Happy Lunar New Year! 🐍🧧 #lunarnewyear #chinesenewyear #yearofthesnake #riceart,Fried Rice Art,Chinese New Year
1:GTGCTcnIUJQ,1,春节,GTGCTcnIUJQ,https://www.youtube.com/watch?v=GTGCTcnIUJQ,likely_relevant,110300,DON’T wear red for this Chinese New Year 😳🧧 #chinese #asian,Rachel Man Man,Chinese New Year
1:GVPHdFX9iHY,1,春节,GVPHdFX9iHY,https://www.youtube.com/watch?v=GVPHdFX9iHY,likely_relevant,2182232,Fortune Tales | The Story of Lunar New Year,PandaExpressTV,Chinese New Year
